Frequency (Hz)	   TP6/Control (g/g)
2.150976600e+03	   1.975043400e+00
2.151562500e+03	   1.958246400e+00
2.152148400e+03	   2.011340600e+00
2.152734400e+03	   2.196613300e+00
2.153320300e+03	   2.364237800e+00
2.153906300e+03	   2.056938200e+00
2.154492200e+03	   1.894893200e+00
2.155078100e+03	   1.929249300e+00
2.155664100e+03	   1.956028200e+00
2.156250000e+03	   1.840009900e+00
2.156835900e+03	   2.128673600e+00
2.157421900e+03	   2.021320800e+00
2.158007800e+03	   2.029764400e+00
2.158593800e+03	   2.139839400e+00
2.159179700e+03	   2.018968800e+00
2.159765600e+03	   2.052839800e+00
2.160351600e+03	   2.007695000e+00
2.160937500e+03	   2.094086400e+00
2.161523400e+03	   2.074307000e+00
2.162109400e+03	   2.071497000e+00
2.162695300e+03	   2.074385400e+00
2.163281300e+03	   2.090503000e+00
2.163867200e+03	   2.078753500e+00
2.164453100e+03	   2.209954700e+00
2.165039100e+03	   2.094791900e+00
2.165625000e+03	   2.190319100e+00
2.166210900e+03	   2.128914100e+00
2.166796900e+03	   2.070270300e+00
2.167382800e+03	   1.998133100e+00
2.167968800e+03	   2.247508800e+00
2.168554700e+03	   2.045301900e+00
2.169140600e+03	   2.322669300e+00
2.169726600e+03	   2.354334100e+00
2.170312500e+03	   2.409632700e+00
2.170898400e+03	   2.471031400e+00
2.171484400e+03	   2.607272100e+00
2.172070300e+03	   2.607465000e+00
2.172656300e+03	   2.208042900e+00
2.173242200e+03	   2.306351400e+00
2.173828100e+03	   2.267659700e+00
2.174414100e+03	   2.214551700e+00
2.175000000e+03	   2.379576700e+00
2.175585900e+03	   2.447898900e+00
2.176171900e+03	   2.521948300e+00
2.176757800e+03	   2.501963100e+00
2.177343800e+03	   2.353789800e+00
2.177929700e+03	   2.092799400e+00
2.178515600e+03	   2.520757200e+00
2.179101600e+03	   2.654273500e+00
2.179687500e+03	   2.268716100e+00
2.180273400e+03	   2.151852600e+00
2.180859400e+03	   2.141955100e+00
2.181445300e+03	   2.008581900e+00
2.182031300e+03	   2.221408400e+00
2.182617200e+03	   2.459071200e+00
2.183203100e+03	   2.748962900e+00
2.183789100e+03	   2.426638400e+00
2.184375000e+03	   2.229719400e+00
2.184960900e+03	   1.992563800e+00
2.185546900e+03	   2.063727600e+00
2.186132800e+03	   2.407545800e+00
2.186718800e+03	   2.574027300e+00
2.187304700e+03	   2.479998800e+00
2.187890600e+03	   2.453280700e+00
2.188476600e+03	   2.307390900e+00
2.189062500e+03	   2.059338300e+00
2.189648400e+03	   2.110162000e+00
2.190234400e+03	   2.069844200e+00
2.190820300e+03	   2.456757100e+00
2.191406300e+03	   2.624437800e+00
2.191992200e+03	   2.536321400e+00
2.192578100e+03	   2.228045200e+00
2.193164100e+03	   2.252230200e+00
2.193750000e+03	   2.149586000e+00
2.194335900e+03	   2.181635400e+00
2.194921900e+03	   2.325238900e+00
2.195507800e+03	   2.067605300e+00
2.196093800e+03	   2.087103600e+00
2.196679700e+03	   2.162013500e+00
2.197265600e+03	   1.942811600e+00
2.197851600e+03	   2.080425300e+00
2.198437500e+03	   2.305513100e+00
2.199023400e+03	   2.205499900e+00
2.199609400e+03	   1.793268100e+00
2.200195300e+03	   2.034289800e+00
2.200781300e+03	   2.396309100e+00
2.201367200e+03	   2.223438300e+00
2.201953100e+03	   2.219223000e+00
2.202539100e+03	   2.413867200e+00
2.203125000e+03	   2.172066200e+00
2.203710900e+03	   2.237417000e+00
2.204296900e+03	   2.433295500e+00
2.204882800e+03	   2.095653500e+00
2.205468800e+03	   1.947347500e+00
2.206054700e+03	   1.919938900e+00
2.206640600e+03	   1.904672500e+00
2.207226600e+03	   1.859004000e+00
2.207812500e+03	   1.689676500e+00
2.208398400e+03	   1.973033800e+00
2.208984400e+03	   2.220497600e+00
2.209570300e+03	   2.121521500e+00
2.210156300e+03	   1.753816800e+00
2.210742200e+03	   1.602361000e+00
2.211328100e+03	   1.902425500e+00
2.211914100e+03	   1.927539500e+00
2.212500000e+03	   2.093069100e+00
2.213085900e+03	   1.832444700e+00
2.213671900e+03	   1.595927800e+00
2.214257800e+03	   1.471289400e+00
2.214843800e+03	   1.690630600e+00
2.215429700e+03	   1.905396000e+00
2.216015600e+03	   1.791923200e+00
2.216601600e+03	   1.857668300e+00
2.217187500e+03	   1.878242600e+00
2.217773400e+03	   1.867526400e+00
2.218359400e+03	   1.607528300e+00
2.218945300e+03	   1.643881000e+00
2.219531300e+03	   1.629315400e+00
2.220117200e+03	   1.675124800e+00
2.220703100e+03	   1.736554600e+00
2.221289100e+03	   1.461947400e+00
2.221875000e+03	   1.485645700e+00
2.222460900e+03	   1.847375900e+00
2.223046900e+03	   1.726892200e+00
2.223632800e+03	   1.574581400e+00
2.224218800e+03	   1.701451700e+00
2.224804700e+03	   1.706530200e+00
2.225390600e+03	   1.585344600e+00
2.225976600e+03	   1.489576700e+00
2.226562500e+03	   1.633377300e+00
2.227148400e+03	   1.834026600e+00
2.227734400e+03	   1.737562900e+00
2.228320300e+03	   1.648162000e+00
2.228906300e+03	   1.589697500e+00
2.229492200e+03	   1.806169300e+00
2.230078100e+03	   1.834885500e+00
2.230664100e+03	   1.648245500e+00
2.231250000e+03	   1.659150600e+00
2.231835900e+03	   1.604385700e+00
2.232421900e+03	   1.776477100e+00
2.233007800e+03	   2.030713800e+00
2.233593800e+03	   2.235804100e+00
2.234179700e+03	   1.940120300e+00
2.234765600e+03	   1.935702600e+00
2.235351600e+03	   1.897295100e+00
2.235937500e+03	   1.726591500e+00
2.236523400e+03	   1.764061300e+00
2.237109400e+03	   1.971303200e+00
2.237695300e+03	   2.250476400e+00
2.238281300e+03	   1.980993300e+00
2.238867200e+03	   2.152055700e+00
2.239453100e+03	   2.032262300e+00
2.240039100e+03	   1.754527600e+00
2.240625000e+03	   1.976678600e+00
2.241210900e+03	   1.757744300e+00
2.241796900e+03	   1.660774400e+00
2.242382800e+03	   1.940300200e+00
2.242968800e+03	   2.306865000e+00
2.243554700e+03	   2.275892000e+00
2.244140600e+03	   2.041439500e+00
2.244726600e+03	   2.376674700e+00
2.245312500e+03	   2.402878800e+00
2.245898400e+03	   2.026783700e+00
2.246484400e+03	   1.889867400e+00
2.247070300e+03	   2.251016400e+00
2.247656300e+03	   2.222215900e+00
2.248242200e+03	   2.483231100e+00
2.248828100e+03	   2.797381600e+00
2.249414100e+03	   2.254746900e+00
2.250000000e+03	   2.302594700e+00
2.250585900e+03	   2.202389500e+00
2.251171900e+03	   1.972309100e+00
2.251757800e+03	   1.849171500e+00
2.252343800e+03	   2.169917100e+00
2.252929700e+03	   2.476127400e+00
2.253515600e+03	   2.386309600e+00
2.254101600e+03	   2.353409100e+00
2.254687500e+03	   2.398578200e+00
2.255273400e+03	   2.434629400e+00
2.255859400e+03	   2.397040600e+00
2.256445300e+03	   2.062161900e+00
2.257031300e+03	   2.317501300e+00
2.257617200e+03	   2.538044900e+00
2.258203100e+03	   2.515028200e+00
2.258789100e+03	   2.417818100e+00
2.259375000e+03	   2.453908700e+00
2.259960900e+03	   2.331343400e+00
2.260546900e+03	   2.132283200e+00
2.261132800e+03	   2.186337700e+00
2.261718800e+03	   2.367972900e+00
2.262304700e+03	   2.291913500e+00
2.262890600e+03	   2.474099600e+00
2.263476600e+03	   2.290420300e+00
2.264062500e+03	   2.009776400e+00
2.264648400e+03	   2.212607900e+00
2.265234400e+03	   2.464786100e+00
2.265820300e+03	   2.396150800e+00
2.266406300e+03	   2.361206800e+00
2.266992200e+03	   2.706909200e+00
2.267578100e+03	   2.617001800e+00
2.268164100e+03	   2.513897700e+00
2.268750000e+03	   2.804943800e+00
2.269335900e+03	   3.130343700e+00
2.269921900e+03	   2.937550100e+00
2.270507800e+03	   3.045000300e+00
2.271093800e+03	   2.604875800e+00
2.271679700e+03	   2.643932300e+00
2.272265600e+03	   2.593204300e+00
2.272851600e+03	   2.142693500e+00
2.273437500e+03	   2.554754500e+00
2.274023400e+03	   3.096226700e+00
2.274609400e+03	   2.996313100e+00
2.275195300e+03	   2.786262300e+00
2.275781300e+03	   2.881344300e+00
2.276367200e+03	   2.627603100e+00
2.276953100e+03	   2.690470000e+00
2.277539100e+03	   2.601757300e+00
2.278125000e+03	   2.918676600e+00
2.278710900e+03	   3.071256900e+00
2.279296900e+03	   2.992209900e+00
2.279882800e+03	   2.952485100e+00
2.280468800e+03	   2.974535900e+00
2.281054700e+03	   2.731486100e+00
2.281640600e+03	   2.854131900e+00
2.282226600e+03	   3.267904800e+00
2.282812500e+03	   3.704572700e+00
2.283398400e+03	   3.357535400e+00
2.283984400e+03	   2.991279800e+00
2.284570300e+03	   3.040984400e+00
2.285156300e+03	   3.084828900e+00
2.285742200e+03	   2.943877000e+00
2.286328100e+03	   3.271533700e+00
2.286914100e+03	   3.535128100e+00
2.287500000e+03	   3.460186000e+00
2.288085900e+03	   3.733670900e+00
2.288671900e+03	   3.871173100e+00
2.289257800e+03	   3.492135300e+00
2.289843800e+03	   3.393578800e+00
2.290429700e+03	   3.803805600e+00
2.291015600e+03	   3.345980900e+00
2.291601600e+03	   3.416695800e+00
2.292187500e+03	   3.833155600e+00
2.292773400e+03	   3.770661600e+00
2.293359400e+03	   2.808090900e+00
2.293945300e+03	   3.224878300e+00
2.294531300e+03	   3.972635500e+00
2.295117200e+03	   3.618089900e+00
2.295703100e+03	   2.981256700e+00
2.296289100e+03	   2.964627700e+00
2.296875000e+03	   3.205380200e+00
2.297460900e+03	   3.843019000e+00
2.298046900e+03	   3.622355500e+00
2.298632800e+03	   3.496108500e+00
2.299218800e+03	   3.810713100e+00
2.299804700e+03	   3.732037800e+00
2.300390600e+03	   3.732969300e+00
2.300976600e+03	   3.858214900e+00
2.301562500e+03	   4.178885000e+00
2.302148400e+03	   3.262379400e+00
2.302734400e+03	   3.350032800e+00
2.303320300e+03	   4.323205000e+00
2.303906300e+03	   4.229336300e+00
2.304492200e+03	   3.806921000e+00
2.305078100e+03	   3.756026500e+00
2.305664100e+03	   4.029739900e+00
2.306250000e+03	   3.647165800e+00
2.306835900e+03	   3.886566900e+00
2.307421900e+03	   3.820290300e+00
2.308007800e+03	   3.790405300e+00
2.308593800e+03	   3.441914800e+00
2.309179700e+03	   3.017611000e+00
2.309765600e+03	   3.261983900e+00
2.310351600e+03	   3.223310000e+00
2.310937500e+03	   3.773034100e+00
2.311523400e+03	   3.785956600e+00
2.312109400e+03	   3.433315300e+00
2.312695300e+03	   3.508869900e+00
2.313281300e+03	   3.917194800e+00
2.313867200e+03	   3.540795300e+00
2.314453100e+03	   2.850698000e+00
2.315039100e+03	   2.960348100e+00
2.315625000e+03	   2.995935000e+00
2.316210900e+03	   3.083762200e+00
2.316796900e+03	   3.220588400e+00
2.317382800e+03	   3.671632500e+00
2.317968800e+03	   3.543024100e+00
2.318554700e+03	   2.998019500e+00
2.319140600e+03	   3.151872600e+00
2.319726600e+03	   3.233308800e+00
2.320312500e+03	   3.339184800e+00
2.320898400e+03	   3.128765800e+00
2.321484400e+03	   2.889406700e+00
2.322070300e+03	   2.799805200e+00
2.322656300e+03	   2.660285700e+00
2.323242200e+03	   2.838865300e+00
2.323828100e+03	   2.803697600e+00
2.324414100e+03	   3.346605300e+00
2.325000000e+03	   3.115413400e+00
2.325585900e+03	   3.185210000e+00
2.326171900e+03	   2.694478300e+00
2.326757800e+03	   2.870939700e+00
2.327343800e+03	   3.151723100e+00
2.327929700e+03	   3.242497000e+00
2.328515600e+03	   3.152872300e+00
2.329101600e+03	   2.740378400e+00
2.329687500e+03	   2.464206500e+00
2.330273400e+03	   2.319844500e+00
2.330859400e+03	   2.712806500e+00
2.331445300e+03	   3.039640400e+00
2.332031300e+03	   2.977402200e+00
2.332617200e+03	   2.653208500e+00
2.333203100e+03	   2.375764100e+00
2.333789100e+03	   2.624812400e+00
2.334375000e+03	   2.509020800e+00
2.334960900e+03	   2.471041400e+00
2.335546900e+03	   2.560469600e+00
2.336132800e+03	   2.574630300e+00
2.336718800e+03	   2.650718500e+00
2.337304700e+03	   2.637910800e+00
2.337890600e+03	   2.571356800e+00
2.338476600e+03	   2.451224100e+00
2.339062500e+03	   2.462377500e+00
2.339648400e+03	   2.529570600e+00
2.340234400e+03	   2.647430700e+00
2.340820300e+03	   2.397938300e+00
2.341406300e+03	   2.369133700e+00
2.341992200e+03	   2.581634000e+00
2.342578100e+03	   2.817424300e+00
2.343164100e+03	   2.712488400e+00
2.343750000e+03	   2.730846900e+00
2.344335900e+03	   2.849024500e+00
2.344921900e+03	   2.872028100e+00
2.345507800e+03	   2.822754100e+00
2.346093800e+03	   2.925776700e+00
2.346679700e+03	   2.509391800e+00
2.347265600e+03	   2.475329400e+00
2.347851600e+03	   2.943786400e+00
2.348437500e+03	   3.005724700e+00
2.349023400e+03	   2.727778900e+00
2.349609400e+03	   3.041158900e+00
2.350195300e+03	   3.220865500e+00
2.350781300e+03	   3.338670000e+00
2.351367200e+03	   3.397241800e+00
2.351953100e+03	   3.134212300e+00
2.352539100e+03	   3.149685900e+00
2.353125000e+03	   3.183931600e+00
2.353710900e+03	   3.359392900e+00
2.354296900e+03	   3.102134700e+00
2.354882800e+03	   3.073621000e+00
2.355468800e+03	   3.292540100e+00
2.356054700e+03	   3.501165400e+00
2.356640600e+03	   3.237610300e+00
2.357226600e+03	   3.041727100e+00
2.357812500e+03	   3.767790600e+00
2.358398400e+03	   4.043940500e+00
2.358984400e+03	   4.353358300e+00
2.359570300e+03	   4.302874600e+00
2.360156300e+03	   4.142914300e+00
2.360742200e+03	   4.254037400e+00
2.361328100e+03	   3.886660800e+00
2.361914100e+03	   3.567562100e+00
2.362500000e+03	   4.190591800e+00
2.363085900e+03	   4.796013800e+00
2.363671900e+03	   4.600550200e+00
2.364257800e+03	   4.502773800e+00
2.364843800e+03	   4.323913100e+00
2.365429700e+03	   4.583547600e+00
2.366015600e+03	   4.631007700e+00
2.366601600e+03	   4.298812900e+00
2.367187500e+03	   4.120517300e+00
2.367773400e+03	   4.463638800e+00
2.368359400e+03	   4.923773800e+00
2.368945300e+03	   5.816350900e+00
2.369531300e+03	   5.528144400e+00
2.370117200e+03	   5.467594600e+00
2.370703100e+03	   5.626355600e+00
2.371289100e+03	   4.720341700e+00
2.371875000e+03	   5.233555800e+00
2.372460900e+03	   5.621606800e+00
2.373046900e+03	   5.198822500e+00
2.373632800e+03	   6.022680800e+00
2.374218800e+03	   6.457972500e+00
2.374804700e+03	   6.648448900e+00
2.375390600e+03	   5.978804100e+00
2.375976600e+03	   6.317705200e+00
2.376562500e+03	   6.687320200e+00
2.377148400e+03	   6.417736500e+00
2.377734400e+03	   6.023798000e+00
2.378320300e+03	   5.976230100e+00
2.378906300e+03	   6.047755700e+00
2.379492200e+03	   6.479114500e+00
2.380078100e+03	   5.676132200e+00
2.380664100e+03	   4.999983800e+00
2.381250000e+03	   5.446845500e+00
2.381835900e+03	   6.677971400e+00
2.382421900e+03	   6.873644800e+00
2.383007800e+03	   7.004100300e+00
2.383593800e+03	   6.831255400e+00
2.384179700e+03	   5.941763400e+00
2.384765600e+03	   7.423128100e+00
2.385351600e+03	   6.755803100e+00
2.385937500e+03	   5.637559400e+00
2.386523400e+03	   6.010610100e+00
2.387109400e+03	   6.381108300e+00
2.387695300e+03	   6.703343400e+00
2.388281300e+03	   6.859278200e+00
2.388867200e+03	   7.529836200e+00
2.389453100e+03	   8.206866300e+00
2.390039100e+03	   7.492089300e+00
2.390625000e+03	   8.203373900e+00
2.391210900e+03	   7.789380100e+00
2.391796900e+03	   7.220930600e+00
2.392382800e+03	   7.270722900e+00
2.392968800e+03	   7.355533100e+00
2.393554700e+03	   5.685614600e+00
2.394140600e+03	   5.550584800e+00
2.394726600e+03	   6.564974800e+00
2.395312500e+03	   6.768037300e+00
2.395898400e+03	   6.147459500e+00
2.396484400e+03	   6.496636400e+00
2.397070300e+03	   8.018774000e+00
2.397656300e+03	   8.460305200e+00
2.398242200e+03	   7.474254600e+00
2.398828100e+03	   6.347648100e+00
2.399414100e+03	   5.980001900e+00
