Time (s)		Acceleration (g)	
3.739063e-001	1.765182e+001			
3.740625e-001	2.494111e+001			
3.742187e-001	2.684707e+001			
3.743750e-001	1.704531e+001			
3.745312e-001	1.330578e+001			
3.746875e-001	1.818572e+000			
3.748438e-001	-1.151722e+001			
3.750000e-001	-2.365271e+001			
3.751563e-001	-2.483537e+001			
3.753125e-001	-2.149050e+001			
3.754688e-001	-1.475670e+001			
3.756250e-001	-2.007222e+001			
3.757813e-001	3.751051e+000			
3.759375e-001	2.299351e+001			
3.760938e-001	2.452149e+001			
3.762500e-001	1.885464e+001			
3.764063e-001	1.311074e+001			
3.765625e-001	6.440799e-001			
3.767187e-001	1.112796e+000			
3.768750e-001	-1.139467e+001			
3.770312e-001	9.574178e+000			
3.771875e-001	2.064453e+001			
3.773438e-001	2.168062e+001			
3.775000e-001	8.962626e+000			
3.776563e-001	4.531725e+000			
3.778125e-001	-3.970586e-001			
3.779688e-001	-4.196962e+000			
3.781250e-001	-1.514980e+001			
3.782813e-001	-8.614419e+000			
3.784375e-001	5.802121e+000			
3.785938e-001	1.467424e+001			
3.787500e-001	1.848627e+001			
3.789063e-001	1.438869e+001			
3.790625e-001	1.684354e+001			
3.792187e-001	6.986335e+000			
3.793750e-001	1.993815e+000			
3.795312e-001	-1.612840e+001			
3.796875e-001	-2.028492e+001			
3.798438e-001	-2.768908e+001			
3.800000e-001	-2.317751e+001			
3.801563e-001	-1.088934e+001			
3.803125e-001	-1.011215e+001			
3.804688e-001	1.252391e+001			
3.806250e-001	1.062648e+001			
3.807813e-001	1.222191e+001			
3.809375e-001	-3.002786e+000			
3.810938e-001	-2.593004e+000			
3.812500e-001	-2.464164e+001			
3.814063e-001	-1.659160e+001			
3.815625e-001	-1.794506e+001			
3.817188e-001	-7.329020e-001			
3.818750e-001	7.182224e+000			
3.820312e-001	8.036355e+000			
3.821875e-001	5.965961e+000			
3.823437e-001	1.130429e+001			
3.825000e-001	1.367380e+000			
3.826563e-001	-2.241077e+000			
3.828125e-001	1.228745e+000			
3.829688e-001	-5.160682e+000			
3.831250e-001	-2.408758e+000			
3.832813e-001	3.160145e+000			
3.834375e-001	2.641616e+000			
3.835938e-001	1.629405e+000			
3.837500e-001	3.839874e+000			
3.839063e-001	-1.183494e+000			
3.840625e-001	-7.342583e+000			
3.842188e-001	-2.136555e+001			
3.843750e-001	-2.369736e+001			
3.845312e-001	-3.212706e+001			
3.846875e-001	-1.691964e+001			
3.848437e-001	3.828951e+000			
3.850000e-001	2.903197e+001			
3.851563e-001	4.006139e+001			
3.853125e-001	3.573743e+001			
3.854688e-001	2.896703e+001			
3.856250e-001	9.049407e+000			
3.857813e-001	4.430300e-001			
3.859375e-001	-7.873595e+000			
3.860938e-001	-1.769431e+001			
3.862500e-001	-2.403549e+001			
3.864063e-001	-3.094453e+001			
3.865625e-001	-1.439637e+001			
3.867188e-001	-4.382168e+000			
3.868750e-001	2.953994e+001			
3.870312e-001	2.439630e+001			
3.871875e-001	1.695433e+001			
3.873437e-001	1.057991e+001			
3.875000e-001	2.802696e+000			
3.876563e-001	-1.591223e+001			
3.878125e-001	-2.043735e+001			
3.879688e-001	-5.870538e+000			
3.881250e-001	-2.795374e+000			
3.882813e-001	1.829506e+001			
3.884375e-001	-2.450048e+000			
3.885938e-001	2.767527e+000			
3.887500e-001	-4.303669e+000			
3.889063e-001	-1.242020e+001			
3.890625e-001	-1.098945e+001			
3.892188e-001	-1.933032e+001			
3.893750e-001	-1.840765e+001			
3.895313e-001	-1.860414e+001			
3.896875e-001	1.008755e+001			
3.898437e-001	1.982256e+001			
3.900000e-001	2.740508e+001			
3.901562e-001	2.060348e+001			
3.903125e-001	2.808962e+001			
3.904688e-001	-1.388649e+001			
3.906250e-001	-3.024979e+001			
3.907813e-001	-4.252848e+001			
3.909375e-001	-2.998729e+001			
3.910938e-001	-2.804700e+001			
3.912500e-001	-1.131761e+001			
3.914063e-001	7.928929e+000			
3.915625e-001	3.651979e+001			
3.917188e-001	3.236712e+001			
3.918750e-001	2.655359e+001			
3.920313e-001	1.650602e+001			
3.921875e-001	3.773977e+000			
3.923437e-001	-8.714524e+000			
3.925000e-001	-2.266091e+001			
3.926562e-001	-1.435701e+001			
3.928125e-001	-2.235123e+001			
3.929688e-001	-1.357309e+001			
3.931250e-001	-1.426818e+001			
3.932813e-001	-1.236787e+000			
3.934375e-001	4.973315e+000			
3.935938e-001	8.624982e+000			
3.937500e-001	-1.443598e+000			
3.939063e-001	1.085946e+001			
3.940625e-001	-3.290137e+000			
3.942188e-001	-7.798217e+000			
3.943750e-001	-8.648148e+000			
3.945313e-001	-8.642146e-001			
3.946875e-001	6.767280e+000			
3.948437e-001	1.352652e+001			
3.950000e-001	-7.209831e+000			
3.951562e-001	-8.578290e+000			
3.953125e-001	-2.201479e+001			
3.954688e-001	-3.252556e+001			
3.956250e-001	-2.364491e+001			
3.957813e-001	-1.330698e+001			
3.959375e-001	6.014334e+000			
3.960938e-001	2.491339e+001			
3.962500e-001	2.631594e+001			
3.964063e-001	2.788965e+001			
3.965625e-001	3.135791e+001			
3.967188e-001	2.028852e+001			
3.968750e-001	1.602470e+001			
3.970313e-001	9.496758e-001			
3.971875e-001	-1.360106e+001			
3.973438e-001	-1.964672e+001			
3.975000e-001	-2.159648e+001			
3.976562e-001	-2.811194e+001			
3.978125e-001	-1.173916e+001			
3.979687e-001	2.068594e+000			
3.981250e-001	1.696153e+001			
3.982813e-001	3.110464e+001			
3.984375e-001	2.012876e+001			
3.985938e-001	1.386404e+001			
3.987500e-001	1.080940e+001			
3.989063e-001	-7.481458e-001			
3.990625e-001	-6.004371e+000			
3.992188e-001	-1.872345e+001			
3.993750e-001	-1.873221e+001			
3.995313e-001	-1.796846e+001			
3.996875e-001	-2.142724e+001			
3.998438e-001	-2.533493e+001			
4.000000e-001	-5.409983e+000			
4.001562e-001	2.700911e+000			
4.003125e-001	8.384202e+000			
4.004687e-001	1.130789e+001			
4.006250e-001	1.378374e+001			
4.007813e-001	2.495504e+001			
4.009375e-001	3.669419e+001			
4.010938e-001	3.631874e+001			
4.012500e-001	3.410347e+001			
4.014063e-001	2.769496e+001			
4.015625e-001	1.803892e+001			
4.017188e-001	9.599864e+000			
4.018750e-001	-1.589927e+001			
4.020313e-001	-2.713814e+001			
4.021875e-001	-2.508623e+001			
4.023438e-001	-2.049629e+001			
4.025000e-001	-1.055986e+001			
4.026562e-001	6.082390e+000			
4.028125e-001	2.421565e+001			
4.029687e-001	2.740185e+001			
4.031250e-001	2.123255e+001			
4.032813e-001	1.209528e+001			
4.034375e-001	1.958598e+001			
4.035938e-001	-7.988824e+000			
4.037500e-001	-1.006534e+001			
4.039063e-001	-3.271412e+001			
4.040625e-001	-2.261217e+001			
4.042188e-001	-3.605863e+001			
4.043750e-001	-1.582929e+001			
4.045313e-001	-2.393730e+001			
4.046875e-001	-6.118880e+000			
4.048438e-001	-3.199514e+000			
4.050000e-001	1.189591e+001			
4.051563e-001	6.663815e+000			
4.053125e-001	3.013228e+000			
4.054687e-001	-2.088759e+000			
4.056250e-001	2.733799e+000			
4.057812e-001	1.115053e+001			
4.059375e-001	9.332078e+000			
4.060938e-001	1.486005e+001			
4.062500e-001	1.319944e+001			
4.064063e-001	1.650770e+000			
4.065625e-001	-1.544772e+001			
4.067188e-001	-2.371753e+001			
4.068750e-001	-1.864183e+001			
4.070313e-001	-1.906109e+001			
4.071875e-001	-8.635905e+000			
4.073438e-001	6.189457e+000			
4.075000e-001	1.610320e+001			
4.076563e-001	1.873677e+001			
4.078125e-001	2.707308e+001			
4.079687e-001	2.290421e+001			
4.081250e-001	2.119678e+001			
4.082812e-001	2.471894e+000			
4.084375e-001	-1.458626e+001			
4.085938e-001	-2.884640e+001			
4.087500e-001	-3.505891e+001			
4.089063e-001	-3.994316e+001			
4.090625e-001	-3.111268e+001			
4.092188e-001	-2.651482e+001			
4.093750e-001	-9.894057e-001			
4.095313e-001	1.255032e+001			
4.096875e-001	1.567577e+001			
4.098438e-001	2.366592e+001			
4.100000e-001	3.430248e+001			
4.101563e-001	2.581613e+001			
4.103125e-001	2.204731e+001			
4.104687e-001	8.538680e+000			
4.106250e-001	1.445219e+001			
4.107812e-001	1.200010e+001			
4.109375e-001	1.289348e+001			
4.110938e-001	9.225971e+000			
4.112500e-001	7.367190e+000			
4.114063e-001	-1.228097e+001			
4.115625e-001	-1.282819e+001			
4.117188e-001	-2.273533e+001			
4.118750e-001	-8.126618e+000			
4.120313e-001	-3.595973e+000			
4.121875e-001	8.868162e+000			
4.123438e-001	1.392250e+001			
4.125000e-001	2.560896e+001			
4.126563e-001	1.729966e+001			
4.128125e-001	2.426403e+001			
4.129688e-001	1.620354e+001			
4.131250e-001	2.301091e+000			
4.132812e-001	-1.870473e+001			
4.134375e-001	-2.734891e+001			
4.135937e-001	-3.826538e+001			
4.137500e-001	-3.175364e+001			
4.139063e-001	-2.665646e+001			
4.140625e-001	-1.713714e+001			
4.142188e-001	-1.525579e+000			
4.143750e-001	-4.412776e+000			
4.145313e-001	1.223008e+001			
4.146875e-001	1.261261e+001			
4.148438e-001	1.752015e+001			
4.150000e-001	1.529012e+001			
4.151563e-001	6.256074e+000			
4.153125e-001	-2.508623e-002			
4.154688e-001	-3.759093e+000			
4.156250e-001	-7.045750e-001			
4.157812e-001	1.632189e+001			
4.159375e-001	1.505738e+001			
4.160937e-001	2.444287e+000			
4.162500e-001	7.345824e-002			
4.164063e-001	-1.504526e+001			
4.165625e-001	-1.944411e+001			
4.167188e-001	-1.467352e+001			
4.168750e-001	-7.136492e+000			
4.170313e-001	7.485059e+000			
4.171875e-001	2.125620e+001			
4.173438e-001	1.058819e+001			
4.175000e-001	1.664321e+001			
4.176563e-001	1.693512e+001			
4.178125e-001	3.520594e+000			
4.179688e-001	-3.604735e+000			
4.181250e-001	-2.410655e+001			
4.182812e-001	-3.894475e+001			
4.184375e-001	-4.610189e+001			
4.185937e-001	-3.544036e+001			
4.187500e-001	-3.205696e+001			
4.189063e-001	-9.661919e+000			
4.190625e-001	-1.034033e+001			
4.192188e-001	8.671314e+000			
4.193750e-001	1.047752e+001			
4.195313e-001	9.406496e+000			
4.196875e-001	1.876066e-001			
4.198438e-001	-2.637415e+000			
4.200000e-001	-1.106039e+001			
4.201563e-001	7.273806e-001			
4.203125e-001	-1.311806e+000			
4.204688e-001	-8.986272e+000			
4.206250e-001	-3.541600e+000			
4.207813e-001	2.497340e+000			
4.209375e-001	-6.090312e-001			
4.210937e-001	-8.091809e+000			
4.212500e-001	-1.239344e+001			
4.214062e-001	-7.602928e+000			
4.215625e-001	-3.365516e+000			
4.217188e-001	5.755429e+000			
4.218750e-001	1.046576e+001			
4.220313e-001	1.351200e+001			
4.221875e-001	1.560063e+001			
4.223438e-001	1.968585e+001			
4.225000e-001	1.668966e+001			
4.226563e-001	1.490614e+001			
4.228125e-001	-6.693462e+000			
4.229688e-001	-6.042180e+000			
4.231250e-001	-1.059575e+001			
4.232813e-001	-1.287200e+001			
4.234375e-001	-1.870557e+001			
4.235937e-001	-4.777306e+000			
4.237500e-001	-1.226345e+000			
4.239062e-001	-6.234348e-001			
4.240625e-001	3.697518e+000			
4.242188e-001	1.471649e+001			
4.243750e-001	1.989014e+001			
4.245313e-001	1.838557e+001			
4.246875e-001	-2.238796e+000			
4.248438e-001	-1.280838e+000			
4.250000e-001	-2.782051e+000			
4.251563e-001	1.841257e-001			
4.253125e-001	-7.754045e+000			
4.254688e-001	-1.346914e+001			
4.256250e-001	-1.040466e+001			
4.257813e-001	-5.577425e+000			
4.259375e-001	-1.849275e+001			
4.260937e-001	-1.429891e+001			
4.262500e-001	-6.604520e+000			
4.264062e-001	1.649498e+001			
4.265625e-001	1.904441e+001			
4.267188e-001	9.162955e+000			
4.268750e-001	1.641288e+001			
4.270313e-001	1.691316e+001			
4.271875e-001	4.904778e+000			
4.273438e-001	2.584242e+000			
4.275000e-001	5.963561e+000			
4.276563e-001	1.394806e+001			
4.278125e-001	1.657023e+001			
4.279688e-001	8.643226e+000			
4.281250e-001	1.402020e+001			
4.282813e-001	1.347851e+001			
4.284375e-001	5.471799e+000			
4.285938e-001	9.689166e+000			
4.287500e-001	2.212810e+001			
4.289062e-001	2.704440e+001			
4.290625e-001	2.822993e+001			
4.292187e-001	1.519301e+001			
4.293750e-001	7.582162e+000			
4.295313e-001	1.448952e+001			
4.296875e-001	2.090199e+000			
4.298438e-001	-1.668522e+001			
4.300000e-001	-1.762398e+001			
4.301563e-001	-2.405133e+001			
4.303125e-001	-2.757721e+001			
4.304688e-001	-1.782575e+001			
4.306250e-001	-7.080318e+000			
4.307813e-001	1.654491e+000			
4.309375e-001	-5.388138e-001			
4.310938e-001	1.546224e+000			
4.312500e-001	7.318457e+000			
4.314062e-001	7.041429e+000			
4.315625e-001	9.194523e+000			
4.317187e-001	1.585786e+001			
4.318750e-001	1.234687e+001			
4.320313e-001	4.666879e+000			
4.321875e-001	-4.745619e+000			
4.323438e-001	-1.507478e+001			
4.325000e-001	-2.158988e+001			
4.326563e-001	-2.528704e+001			
4.328125e-001	-2.673724e+001			
4.329688e-001	-1.313558e+001			
4.331250e-001	-2.733079e+000			
4.332813e-001	3.948861e+000			
4.334375e-001	1.040526e+001			
4.335938e-001	2.260809e+001			
4.337500e-001	1.887433e+001			
4.339062e-001	1.857089e+001			
4.340625e-001	1.452613e+001			
4.342187e-001	-4.553331e+000			
4.343750e-001	-8.749333e+000			
4.345313e-001	-2.608944e+001			
4.346875e-001	-2.535786e+001			
4.348438e-001	-3.578197e+001			
4.350000e-001	-2.208152e+001			
4.351563e-001	-1.423914e+001			
4.353125e-001	2.616650e-001			
4.354688e-001	-6.592757e+000			
4.356250e-001	1.148973e+001			
4.357813e-001	1.198726e+001			
4.359375e-001	2.081749e+001			
4.360938e-001	2.360350e+001			
4.362500e-001	2.534681e+001			
4.364063e-001	2.753484e+001			
4.365625e-001	1.446659e+001			
4.367187e-001	6.671977e+000			
4.368750e-001	3.870121e+000			
4.370312e-001	-1.825773e+000			
4.371875e-001	-3.039527e+001			
4.373438e-001	-1.870460e+001			
4.375000e-001	-1.731838e+001			
4.376563e-001	-1.786512e+001			
4.378125e-001	-9.903420e+000			
4.379688e-001	8.655469e+000			
4.381250e-001	1.979676e+001			
4.382813e-001	2.170031e+001			
4.384375e-001	2.080477e+001			
4.385938e-001	1.559079e+001			
4.387500e-001	1.519577e+000			
4.389063e-001	-1.392802e+001			
4.390625e-001	-2.154859e+001			
4.392187e-001	-2.608608e+001			
4.393750e-001	-2.771308e+001			
4.395312e-001	-1.034561e+001			
4.396875e-001	-8.206798e+000			
4.398438e-001	-6.269397e+000			
4.400000e-001	-1.677609e+001			
4.401563e-001	1.343614e+000			
4.403125e-001	7.728599e+000			
4.404688e-001	9.449586e+000			
4.406250e-001	1.341057e+001			
4.407813e-001	2.342286e+001			
4.409375e-001	2.149518e+001			
4.410938e-001	1.228361e+001			
4.412500e-001	4.665679e+000			
4.414063e-001	4.282183e+000			
4.415625e-001	-8.845476e+000			
4.417187e-001	-2.343102e+001			
4.418750e-001	-2.395483e+001			
4.420312e-001	-2.520554e+001			
4.421875e-001	-1.437897e+001			
4.423438e-001	-7.904083e+000			
4.425000e-001	9.254418e+000			
4.426563e-001	2.641532e+001			
4.428125e-001	2.728998e+001			
4.429688e-001	2.331111e+001			
4.431250e-001	1.621315e+001			
4.432813e-001	9.625430e+000			
4.434375e-001	4.673961e-001			
4.435938e-001	-5.465197e+000			
4.437500e-001	-7.657782e+000			
4.439063e-001	-1.056490e+001			
4.440625e-001	-1.566989e+001			
4.442188e-001	-5.910988e+000			
4.443750e-001	5.469758e-001			
4.445312e-001	3.148142e+000			
4.446875e-001	4.289025e+000			
4.448437e-001	3.151262e+000			
4.450000e-001	3.020070e+000			
4.451563e-001	-1.756036e-001			
4.453125e-001	-2.412599e-001			
4.454688e-001	1.082285e+001			
4.456250e-001	3.763774e+000			
4.457813e-001	4.823398e+000			
4.459375e-001	2.455690e+000			
4.460938e-001	5.244342e+000			
4.462500e-001	-7.427084e+000			
4.464063e-001	-1.602506e+001			
4.465625e-001	-2.364359e+001			
4.467188e-001	-1.294269e+001			
4.468750e-001	2.874834e+000			
4.470312e-001	1.362302e+001			
4.471875e-001	2.077548e+001			
4.473437e-001	2.041299e+001			
4.475000e-001	1.152922e+001			
4.476563e-001	6.082630e+000			
4.478125e-001	5.493404e+000			
4.479688e-001	5.928272e-001			
4.481250e-001	3.389522e+000			
4.482813e-001	-2.911443e+000			
4.484375e-001	-1.098321e+001			
4.485938e-001	-1.985965e+001			
4.487500e-001	-1.392370e+001			
4.489063e-001	-5.975084e-001			
4.490625e-001	-3.211878e+000			
4.492188e-001	2.599966e+000			
4.493750e-001	-5.557620e+000			
4.495312e-001	-1.066333e+001			
4.496875e-001	-2.314475e+001			
4.498437e-001	-2.096201e+001			
4.500000e-001	-2.043123e+001			
4.501563e-001	-8.913653e+000			
4.503125e-001	-4.288665e+000			
4.504688e-001	-7.030266e+000			
4.506250e-001	-4.267660e+000			
4.507813e-001	-1.008202e+001			
4.509375e-001	-9.050847e+000			
4.510938e-001	-2.089911e+001			
4.512500e-001	-3.117774e+000			
4.514063e-001	-1.249630e+000			
4.515625e-001	1.332031e+001			
4.517188e-001	2.604143e+001			
4.518750e-001	3.381552e+001			
4.520313e-001	2.336476e+001			
4.521875e-001	1.369696e+001			
4.523437e-001	9.089857e-001			
4.525000e-001	-2.941691e+000			
4.526562e-001	-6.743154e+000			
4.528125e-001	-6.519779e+000			
4.529688e-001	-7.757526e-001			
4.531250e-001	6.076149e+000			
4.532813e-001	4.080173e+000			
4.534375e-001	-1.237135e+001			
4.535938e-001	8.183632e+000			
4.537500e-001	1.133982e+001			
4.539063e-001	1.956558e+001			
4.540625e-001	5.709938e+000			
4.542188e-001	5.603231e+000			
4.543750e-001	-6.016854e+000			
4.545313e-001	1.071866e+000			
4.546875e-001	-9.879533e+000			
4.548437e-001	-1.242909e+000			
4.550000e-001	6.212623e+000			
4.551562e-001	1.346062e+001			
4.553125e-001	8.412889e-001			
4.554688e-001	-1.280766e+001			
4.556250e-001	-2.221608e+001			
4.557813e-001	-1.403929e+001			
4.559375e-001	-6.361220e+000			
4.560938e-001	-4.401613e+000			
4.562500e-001	8.625942e+000			
4.564063e-001	2.617526e+001			
4.565625e-001	1.688447e+001			
4.567188e-001	8.920495e+000			
4.568750e-001	5.838610e+000			
4.570313e-001	1.435292e+001			
4.571875e-001	6.985735e-002			
4.573437e-001	-8.693399e+000			
4.575000e-001	-2.127492e+001			
4.576562e-001	-1.902340e+001			
4.578125e-001	-2.039666e+001			
4.579688e-001	-1.855961e+001			
4.581250e-001	-1.637951e+001			
4.582813e-001	-6.293403e+000			
4.584375e-001	6.618203e+000			
4.585938e-001	-6.604520e+000			
4.587500e-001	-5.823126e+000			
4.589063e-001	-1.109844e+001			
4.590625e-001	5.342527e+000			
4.592188e-001	2.914084e+000			
4.593750e-001	3.316784e+000			
4.595313e-001	8.584411e+000			
4.596875e-001	1.688459e+000			
4.598438e-001	-3.577609e+000			
4.600000e-001	6.107597e+000			
4.601562e-001	9.524005e+000			
4.603125e-001	1.436877e+000			
4.604687e-001	4.023759e+000			
4.606250e-001	9.918903e+000			
4.607813e-001	5.204012e+000			
4.609375e-001	9.051448e-001			
4.610938e-001	-2.259681e+000			
4.612500e-001	5.101267e+000			
4.614063e-001	2.275177e+001			
4.615625e-001	7.197227e+000			
4.617188e-001	-4.091336e+000			
4.618750e-001	2.616050e+000			
4.620313e-001	1.018069e+001			
4.621875e-001	-6.878788e+000			
4.623438e-001	-2.127636e+001			
4.625000e-001	-1.634110e+001			
4.626562e-001	-1.351608e+001			
4.628125e-001	-1.696873e+001			
4.629687e-001	-1.800759e+001			
4.631250e-001	-2.012660e+000			
4.632813e-001	1.349375e+001			
4.634375e-001	2.902645e+001			
4.635938e-001	1.796834e+001			
4.637500e-001	1.562524e+001			
4.639063e-001	9.305431e+000			
4.640625e-001	-2.322337e+000			
4.642188e-001	-1.150510e+001			
4.643750e-001	-1.035473e+001			
4.645313e-001	-1.184022e+001			
4.646875e-001	-1.377126e+001			
4.648438e-001	-5.066938e+000			
4.650000e-001	1.038978e+000			
4.651562e-001	1.607343e+001			
4.653125e-001	1.704603e+001			
4.654687e-001	1.009511e+001			
4.656250e-001	4.540487e+000			
4.657813e-001	5.449353e-002			
4.659375e-001	-6.494813e+000			
4.660938e-001	-5.819165e+000			
4.662500e-001	1.204931e+001			
4.664063e-001	1.316307e+001			
4.665625e-001	7.502343e+000			
4.667188e-001	8.507473e+000			
4.668750e-001	8.004187e+000			
4.670313e-001	1.279998e+000			
4.671875e-001	-1.593516e+001			
4.673438e-001	-2.872974e+001			
4.675000e-001	-2.880571e+001			
4.676563e-001	-3.261414e+001			
4.678125e-001	-2.775305e+001			
4.679687e-001	-1.778038e+001			
4.681250e-001	-1.667214e-001			
4.682812e-001	5.115310e+001			
4.684375e-001	4.479176e+001			
4.685938e-001	2.059555e+001			
4.687500e-001	9.315994e+000			
4.689063e-001	-5.966802e+000			
4.690625e-001	-2.205680e+001			
4.692188e-001	-2.153035e+001			
4.693750e-001	-3.265651e+001			
4.695313e-001	-9.842564e+000			
4.696875e-001	-4.274261e-001			
4.698438e-001	2.152639e+001			
4.700000e-001	8.984231e+000			
4.701563e-001	3.112841e+001			
4.703125e-001	-5.533374e-002			
4.704687e-001	5.427268e+000			
4.706250e-001	-1.388241e+001			
4.707812e-001	-7.798097e+000			
4.709375e-001	-1.725561e+001			
4.710938e-001	6.911196e+000			
4.712500e-001	1.201150e+001			
4.714063e-001	1.006510e+001			
4.715625e-001	2.369124e+001			
4.717188e-001	2.672512e+001			
4.718750e-001	2.904913e+001			
4.720313e-001	-6.075069e+000			
4.721875e-001	-8.363437e+000			
4.723438e-001	-1.977131e+001			
4.725000e-001	-1.474002e+001			
4.726563e-001	-8.925536e+000			
4.728125e-001	6.944564e+000			
4.729687e-001	1.989242e+001			
4.731250e-001	2.591023e+001			
4.732812e-001	1.847751e+001			
4.734375e-001	6.761759e+000			
4.735938e-001	-5.491364e-001			
4.737500e-001	-2.258709e+001			
4.739063e-001	-8.441576e+000			
4.740625e-001	-2.569466e+001			
4.742188e-001	-1.857893e+001			
4.743750e-001	-1.569594e+001			
4.745313e-001	-2.252839e+000			
4.746875e-001	1.788324e+001			
4.748438e-001	1.066585e+001			
4.750000e-001	2.639971e+001			
4.751563e-001	1.256472e+001			
4.753125e-001	1.344046e+001			
4.754688e-001	-1.418836e+001			
4.756250e-001	4.259378e+000			
4.757812e-001	-1.461759e+001			
4.759375e-001	8.377840e+000			
4.760937e-001	-8.734449e+000			
4.762500e-001	3.375958e+000			
4.764063e-001	2.332179e-001			
4.765625e-001	1.895943e+001			
4.767188e-001	2.908922e+000			
4.768750e-001	8.776340e+000			
4.770313e-001	-1.655355e+001			
4.771875e-001	-5.219136e+000			
4.773438e-001	9.406616e+000			
4.775000e-001	3.475103e+000			
4.776563e-001	1.844018e+000			
4.778125e-001	-4.817876e+000			
4.779688e-001	1.704543e+000			
4.781250e-001	-4.660757e-001			
4.782812e-001	-7.392876e+000			
4.784375e-001	-2.533193e+001			
4.785937e-001	-3.939738e+000			
4.787500e-001	-1.747598e+001			
4.789063e-001	-2.187423e+001			
4.790625e-001	-1.744981e+001			
4.792188e-001	-9.482355e+000			
4.793750e-001	-2.248158e-001			
4.795313e-001	2.773841e+001			
4.796875e-001	3.300964e+001			
4.798438e-001	1.347083e+001			
4.800000e-001	1.076115e+001			
4.801563e-001	1.443358e+000			
4.803125e-001	-2.659860e+000			
4.804688e-001	-1.097000e+001			
4.806250e-001	-2.166850e+001			
4.807812e-001	-1.906950e+001			
4.809375e-001	-8.634464e+000			
4.810937e-001	4.463188e+000			
4.812500e-001	5.899225e+000			
4.814063e-001	2.353124e+001			
4.815625e-001	1.625768e+001			
4.817188e-001	1.141664e+001			
4.818750e-001	-1.296574e+001			
4.820313e-001	9.220930e+000			
4.821875e-001	-3.262530e+000			
4.823438e-001	-9.432062e+000			
4.825000e-001	-1.574119e+001			
4.826563e-001	-2.273185e+001			
4.828125e-001	-1.901212e+001			
4.829688e-001	-1.203803e+001			
4.831250e-001	-5.088784e+000			
4.832813e-001	-6.007612e+000			
4.834375e-001	-7.786694e+000			
4.835937e-001	-1.654203e+001			
4.837500e-001	-5.658445e+000			
4.839063e-001	3.956423e+000			
4.840625e-001	2.589547e+001			
4.842188e-001	3.923402e+001			
4.843750e-001	4.871542e+001			
4.845313e-001	3.314887e+001			
4.846875e-001	1.507322e+001			
4.848438e-001	3.726085e+000			
4.850000e-001	-1.544508e+001			
4.851563e-001	-2.804784e+001			
4.853125e-001	-3.435265e+001			
4.854688e-001	-2.547873e+001			
4.856250e-001	-3.555367e+001			
4.857813e-001	-1.567061e+001			
4.859375e-001	-9.786030e-001			
4.860937e-001	9.812796e+000			
4.862500e-001	3.141276e+001			
4.864062e-001	2.341493e+001			
4.865625e-001	2.450445e+001			
4.867188e-001	1.267563e+001			
4.868750e-001	-4.120863e+000			
4.870313e-001	-3.009123e+001			
4.871875e-001	-2.217022e+001			
4.873438e-001	-2.413367e+001			
4.875000e-001	-1.336244e+001			
4.876563e-001	-3.506311e+000			
4.878125e-001	8.813428e+000			
4.879688e-001	2.207960e+001			
4.881250e-001	1.671415e+001			
4.882813e-001	4.462468e+000			
4.884375e-001	5.480201e+000			
4.885937e-001	2.137131e+000			
4.887500e-001	3.201075e+000			
4.889062e-001	2.028636e+001			
4.890625e-001	2.457202e+001			
4.892188e-001	3.161633e+001			
4.893750e-001	2.114421e+001			
4.895313e-001	6.388466e+000			
4.896875e-001	-1.399668e+000			
4.898438e-001	-1.295638e+001			
4.900000e-001	-3.806181e+001			
4.901563e-001	-3.796639e+001			
4.903125e-001	-2.593340e+001			
4.904688e-001	-1.018921e+001			
4.906250e-001	2.511960e+001			
4.907813e-001	3.131674e+001			
4.909375e-001	3.848888e+001			
4.910938e-001	2.897616e+001			
4.912500e-001	2.126688e+001			
4.914062e-001	2.542711e+000			
4.915625e-001	-2.232914e+001			
4.917188e-001	-3.132910e+001			
4.918750e-001	-4.273397e+001			
4.920313e-001	-3.652471e+001			
4.921875e-001	-4.929828e+001			
4.923438e-001	-3.077876e+001			
4.925000e-001	-2.704175e+001			
4.926563e-001	9.939668e+000			
4.928125e-001	1.266531e+001			
4.929688e-001	3.083026e+001			
4.931250e-001	2.036582e+001			
4.932813e-001	1.577348e+001			
4.934375e-001	7.214392e+000			
4.935938e-001	6.410792e-001			
4.937500e-001	9.652677e+000			
4.939062e-001	1.512724e+001			
4.940625e-001	8.434494e+000			
4.942187e-001	3.709521e+000			
4.943750e-001	-5.741626e+000			
4.945313e-001	-1.331995e+001			
4.946875e-001	-1.911751e+001			
4.948438e-001	-2.176476e+001			
4.950000e-001	-9.283945e+000			
4.951563e-001	4.109821e-001			
4.953125e-001	1.165501e+001			
4.954688e-001	3.308214e+001			
4.956250e-001	3.713242e+001			
4.957813e-001	3.653635e+001			
4.959375e-001	3.112697e+001			
4.960938e-001	2.532473e+001			
4.962500e-001	3.600894e-002			
4.964062e-001	-1.351068e+001			
4.965625e-001	-1.607967e+001			
4.967187e-001	-2.520986e+001			
4.968750e-001	-2.126076e+001			
4.970313e-001	-2.448872e+001			
4.971875e-001	-1.888693e+001			
4.973438e-001	-8.515995e+000			
4.975000e-001	4.784508e+000			
4.976563e-001	1.738224e+001			
4.978125e-001	1.733579e+001			
4.979688e-001	1.794386e+001			
4.981250e-001	1.065529e+001			
4.982813e-001	7.922807e+000			
4.984375e-001	1.103914e+000			
4.985938e-001	1.866944e+000			
4.987500e-001	-9.429541e-001			
